Bwd Segment Size Avg,Bwd Bulk Rate Avg,URG Flag Count,CWR Flag Count,Active Max,Down/Up Ratio,Active Min,Bwd Packet Length Std,Total Length of Bwd Packet
724.0,0.0,0.0,0.0,1564935.0,1.0,1564935.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,836179.0,0.0,836179.0,0.0,0.0
965.3333333,0.0,0.0,0.0,1026039.0,1.0,1026039.0,836.0031898,2896.0
965.3333333,0.0,0.0,0.0,546538.0,1.0,546538.0,836.0031898,2896.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,63897.0,0.0,63897.0,0.0,0.0
0.0,0.0,0.0,0.0,63876.0,0.0,63876.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.890619,1448.0
868.8,4404.0,0.0,0.0,1110650.0,0.0,1110650.0,793.1022633,4344.0
1190.428571,8462.0,0.0,0.0,0.0,0.0,0.0,541.345194,8333.0
0.0,0.0,0.0,0.0,666843.0,0.0,666843.0,0.0,0.0
724.0,0.0,0.0,0.0,839838.0,1.0,839838.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,1263020.0,0.0,1263020.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
290.5,0.0,0.0,0.0,194975.0,0.0,194975.0,410.8290399,581.0
0.0,0.0,0.0,0.0,239.0,0.0,239.0,0.0,0.0
0.0,0.0,0.0,0.0,476.0,0.0,476.0,0.0,0.0
290.5,0.0,0.0,0.0,7858.0,0.0,7858.0,410.8290399,581.0
1087.4,892775.0,0.0,0.0,211847.0,0.0,211847.0,627.0102073,5437.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1270.5,0.0,0.0,0.0,3662244.0,2.0,3662244.0,204.9593456,5082.0
546.5,0.0,0.0,0.0,0.0,1.0,0.0,772.8677118,1093.0
1270.5,0.0,0.0,0.0,0.0,0.0,0.0,251.0229073,2541.0
362.0,0.0,0.0,0.0,0.0,1.0,0.0,724.0,1448.0
908.5,0.0,0.0,0.0,4224767.0,1.0,4224767.0,628.3610958,3634.0
0.0,0.0,0.0,0.0,2299968.0,0.0,2299968.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
362.0,0.0,0.0,0.0,0.0,2.0,0.0,724.0,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
387.3333333,0.0,0.0,0.0,0.0,0.0,0.0,335.4405064,1162.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
997.25,0.0,0.0,0.0,0.0,0.0,0.0,685.5719632,3989.0
0.0,0.0,0.0,0.0,911509.0,0.0,911509.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
776.7142857,3296.0,0.0,0.0,0.0,1.0,0.0,737.3110412,5437.0
1086.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,4344.0
145.25,0.0,0.0,0.0,1803382.0,0.0,1803382.0,290.5,581.0
482.6666667,0.0,0.0,0.0,3494617.0,0.0,4172.0,836.0031898,1448.0
724.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0031898,2896.0
724.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.890619,1448.0
1211.333333,0.0,0.0,0.0,0.0,1.0,0.0,204.9593456,3634.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.6666667,0.0,0.0,0.0,0.0,0.0,0.0,836.0031898,1448.0
145.25,0.0,0.0,0.0,0.0,1.0,0.0,290.5,581.0
0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
724.0,0.0,0.0,0.0,1582783.0,1.0,1582783.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,708348.0,0.0,708348.0,0.0,0.0
546.5,0.0,0.0,0.0,0.0,0.0,0.0,772.8677118,1093.0
0.0,0.0,0.0,0.0,479.0,0.0,479.0,0.0,0.0
0.0,0.0,0.0,0.0,268908.0,0.0,268908.0,0.0,0.0
0.0,0.0,0.0,0.0,537855.0,0.0,537855.0,0.0,0.0
0.0,0.0,0.0,0.0,804441.0,0.0,804441.0,0.0,0.0
0.0,0.0,0.0,0.0,721966.0,0.0,721966.0,0.0,0.0
482.6666667,0.0,0.0,0.0,720264.0,0.0,720264.0,836.0031898,1448.0
868.8,0.0,0.0,0.0,0.0,1.0,0.0,793.1022633,4344.0
724.0,0.0,0.0,0.0,4280444.0,0.0,4280444.0,836.0031898,2896.0
0.0,0.0,0.0,0.0,535830.0,0.0,535830.0,0.0,0.0
1329.666667,0.0,0.0,0.0,2409916.0,1.0,2409916.0,204.9593456,3989.0
0.0,0.0,0.0,0.0,381247.0,0.0,381247.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482.6666667,0.0,0.0,0.0,2962984.0,1.0,2962984.0,836.0031898,1448.0
0.0,0.0,0.0,0.0,344771.0,0.0,344771.0,0.0,0.0
290.5,0.0,0.0,0.0,0.0,1.0,0.0,410.8290399,581.0
482.6666667,0.0,0.0,0.0,2528579.0,1.0,2528579.0,836.0031898,1448.0
906.1666667,1301340.0,0.0,0.0,0.0,0.0,0.0,715.2527991,5437.0
635.25,0.0,0.0,0.0,0.0,0.0,0.0,747.7037626,2541.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,244.0,0.0,244.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,1448.0
193.6666667,0.0,0.0,0.0,0.0,0.0,0.0,335.4405064,581.0
546.5,0.0,0.0,0.0,0.0,1.0,0.0,772.8677118,1093.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703.5714286,3725.0,0.0,0.0,0.0,1.0,0.0,726.0146594,4925.0
508.2,0.0,0.0,0.0,0.0,0.0,0.0,707.109751,2541.0
362.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,1448.0
362.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,1448.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,1448.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2525806.0,2.0,2525806.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724.0,0.0,0.0,0.0,1535454.0,2.0,1535454.0,1023.890619,1448.0
664.8333333,0.0,0.0,0.0,0.0,1.0,0.0,739.7346596,3989.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
290.5,0.0,0.0,0.0,0.0,0.0,0.0,410.8290399,581.0
482.6666667,0.0,0.0,0.0,0.0,1.0,0.0,836.0031898,1448.0
724.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1329.666667,0.0,0.0,0.0,8852592.0,1.0,8852592.0,204.9593456,3989.0
482.6666667,0.0,0.0,0.0,1986208.0,0.0,1986208.0,836.0031898,1448.0
1086.0,0.0,0.0,0.0,0.0,1.0,0.0,724.0,4344.0
1087.4,0.0,0.0,0.0,0.0,0.0,0.0,627.0102073,5437.0
847.0,0.0,0.0,0.0,0.0,1.0,0.0,754.6939777,2541.0
724.0,0.0,0.0,0.0,0.0,2.0,0.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,671.0,0.0,671.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,963330.0,0.0,963330.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,235.0,0.0,235.0,0.0,0.0
1087.4,0.0,0.0,0.0,0.0,1.0,0.0,627.0102073,5437.0
193.6666667,0.0,0.0,0.0,845479.0,1.0,845479.0,335.4405064,581.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1211307.0,0.0,1211307.0,0.0,0.0
965.3333333,3559.0,0.0,0.0,0.0,1.0,0.0,747.7439847,5792.0
965.3333333,3559.0,0.0,0.0,0.0,1.0,0.0,747.7439847,5792.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
664.8333333,0.0,0.0,0.0,0.0,0.0,0.0,739.7346596,3989.0
290.5,0.0,0.0,0.0,0.0,0.0,0.0,410.8290399,581.0
362.0,0.0,0.0,0.0,4908602.0,0.0,4908602.0,724.0,1448.0
0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
724.0,0.0,0.0,0.0,3688019.0,1.0,3688019.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,231.0,0.0,231.0,0.0,0.0
289.6,0.0,0.0,0.0,3824077.0,1.0,3824077.0,647.5652863,1448.0
289.6,0.0,0.0,0.0,4258128.0,0.0,4258128.0,647.5652863,1448.0
0.0,0.0,0.0,0.0,3491668.0,0.0,3491668.0,0.0,0.0
338.1666667,0.0,0.0,0.0,3650038.0,1.0,3650038.0,591.2909323,2029.0
0.0,0.0,0.0,0.0,3737708.0,0.0,3737708.0,0.0,0.0
362.0,0.0,0.0,0.0,3849079.0,0.0,3849079.0,724.0,1448.0
0.0,0.0,0.0,0.0,105694.0,2.0,105694.0,0.0,0.0
0.0,0.0,0.0,0.0,977.0,0.0,977.0,0.0,0.0
695.4,6472.0,0.0,0.0,2826141.0,1.0,2826141.0,726.8189596,3477.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
482.6666667,0.0,0.0,0.0,1695930.0,0.0,1695930.0,836.0031898,1448.0
0.0,0.0,0.0,0.0,808201.0,0.0,808201.0,0.0,0.0
905.0,16951.0,0.0,0.0,911709.0,0.0,911709.0,749.4111974,7240.0
508.2,0.0,0.0,0.0,863073.0,0.0,863073.0,707.109751,2541.0
0.0,0.0,0.0,0.0,857775.0,0.0,857775.0,0.0,0.0
0.0,0.0,0.0,0.0,821439.0,0.0,821439.0,0.0,0.0
579.2,0.0,0.0,0.0,890237.0,0.0,890237.0,793.1022633,2896.0
0.0,0.0,0.0,0.0,972416.0,0.0,972416.0,0.0,0.0
0.0,0.0,0.0,0.0,449527.0,0.0,449527.0,0.0,0.0
579.2,0.0,0.0,0.0,1201837.0,0.0,1201837.0,793.1022633,2896.0
0.0,0.0,0.0,0.0,1202080.0,0.0,1202080.0,0.0,0.0
0.0,0.0,0.0,0.0,493458.0,0.0,493458.0,0.0,0.0
776.7142857,11340.0,0.0,0.0,1214229.0,0.0,1214229.0,737.3110412,5437.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
906.1666667,437691.0,0.0,0.0,0.0,0.0,0.0,715.2527991,5437.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.25,0.0,0.0,0.0,1547018.0,0.0,1547018.0,290.5,581.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,851766.0,0.0,851766.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,405569.0,0.0,405569.0,0.0,0.0
546.5,0.0,0.0,0.0,402627.0,0.0,402627.0,772.8677118,1093.0
1329.666667,0.0,0.0,0.0,4898519.0,1.0,4898519.0,204.9593456,3989.0
0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
1270.5,0.0,0.0,0.0,872451.0,1.0,872451.0,251.0229073,2541.0
290.5,0.0,0.0,0.0,2150122.0,1.0,2150122.0,410.8290399,581.0
387.3333333,0.0,0.0,0.0,0.0,1.0,0.0,335.4405064,1162.0
507.25,0.0,0.0,0.0,4720986.0,0.0,130940.0,684.3621726,2029.0
724.0,0.0,0.0,0.0,3950529.0,2.0,3950529.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,1584539.0,0.0,1584539.0,0.0,0.0
546.5,0.0,0.0,0.0,0.0,2.0,0.0,772.8677118,1093.0
546.5,0.0,0.0,0.0,0.0,2.0,0.0,772.8677118,1093.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1704302.0,2.0,1704302.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
482.6666667,0.0,0.0,0.0,253837.0,1.0,253837.0,836.0031898,1448.0
0.0,0.0,0.0,0.0,112953.0,0.0,112953.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,2.0,0.0,1023.890619,1448.0
695.4,33783.0,0.0,0.0,115671.0,2.0,115671.0,726.8189596,3477.0
0.0,0.0,0.0,0.0,666911.0,1.0,666911.0,0.0,0.0
0.0,0.0,0.0,0.0,253824.0,0.0,253824.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,418149.0,0.0,418149.0,0.0,0.0
0.0,0.0,0.0,0.0,414842.0,0.0,414842.0,0.0,0.0
0.0,0.0,0.0,0.0,413775.0,0.0,413775.0,0.0,0.0
726.8,6604.0,0.0,0.0,0.0,1.0,0.0,679.1190617,3634.0
635.25,0.0,0.0,0.0,0.0,4.0,0.0,747.7037626,2541.0
797.8,3854.0,0.0,0.0,0.0,5.0,0.0,742.56865,3989.0
932.8571429,11181.0,0.0,0.0,0.0,7.0,0.0,656.7410521,6530.0
273.25,0.0,0.0,0.0,0.0,4.0,0.0,546.5,1093.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
482.6666667,0.0,0.0,0.0,1020487.0,0.0,1020487.0,836.0031898,1448.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,682.0,0.0,682.0,0.0,0.0
289.6,0.0,0.0,0.0,0.0,1.0,0.0,647.5652863,1448.0
289.6,0.0,0.0,0.0,0.0,1.0,0.0,647.5652863,1448.0
289.6,0.0,0.0,0.0,0.0,1.0,0.0,647.5652863,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145.25,0.0,0.0,0.0,0.0,1.0,0.0,290.5,581.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3226073.0,0.0,3226073.0,0.0,0.0
1093.0,0.0,0.0,0.0,1338.0,0.0,1338.0,0.0,1093.0
546.5,0.0,0.0,0.0,0.0,0.0,0.0,772.8677118,1093.0
724.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.890619,1448.0
362.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1086.0,0.0,0.0,0.0,0.0,1.0,0.0,724.0,4344.0
546.5,0.0,0.0,0.0,0.0,1.0,0.0,772.8677118,1093.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,383343.0,0.0,383343.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,65946.0,0.0,65946.0,0.0,0.0
482.6666667,0.0,0.0,0.0,3514826.0,0.0,3514826.0,836.0031898,1448.0
0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
362.0,0.0,0.0,0.0,2167164.0,1.0,2167164.0,724.0,1448.0
0.0,0.0,0.0,0.0,513183.0,0.0,513183.0,0.0,0.0
0.0,0.0,0.0,0.0,681906.0,0.0,681906.0,0.0,0.0
482.6666667,0.0,0.0,0.0,0.0,0.0,0.0,836.0031898,1448.0
0.0,0.0,0.0,0.0,739757.0,2.0,739757.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.890619,1448.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,152424.0,4.0,152424.0,21.21320344,60.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.571428571,0.0,0.0,0.0,0.0,2.0,0.0,22.67786838,60.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5731532.0,0.0,5731532.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,2.0,0.0,24.49489743,60.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0.0,6090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,92138.0,0.0,92138.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7404.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,1.0,0.0,34.64101615,60.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,3.0,0.0,34.64101615,60.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,161516.0,1.0,161516.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
